321	46
451	312
12	119
692	839
799	809
80	978
347	264
302	87
739	359
789	585
334	298
72	28
230	683
201	846
950	50
756	194
179	168
456	911
874	687
590	606
894	711
782	90
224	9
71	66
414	797
249	929
393	445
445	122
615	158
982	499
895	449
178	47
512	394
981	111
658	880
599	760
486	641
504	27
945	526
327	806
183	511
541	149
9	401
884	139
428	865
218	806
344	78
203	157
104	125
476	832
27	527
216	325
169	819
195	999
948	475
926	539
72	541
937	145
818	151
15	291
277	346
487	739
554	611
258	874
301	358
658	992
833	413
670	535
568	881
790	609
667	501
128	659
554	744
404	435
327	27
187	207
542	590
564	838
616	886
854	790
825	330
202	489
554	499
677	66
773	19
593	338
694	864
141	242
148	730
109	106
438	634
647	630
542	308
782	941
446	756
844	576
275	497
974	14
174	523
515	21
513	323
123	824
896	996
90	215
674	503
564	842
307	804
764	11
957	934
81	253
720	56
625	986
369	184
296	561
755	209
280	367
368	378
410	556
202	693
328	572
40	221
281	134
997	725
257	616
204	561
986	148
680	391
983	331
42	771
617	264
668	126
233	44
310	398
797	734
917	433
599	780
339	304
110	686
449	97
901	408
48	296
22	612
528	693
133	348
894	874
753	131
704	583
987	230
681	186
376	71
172	239
747	332
615	624
974	939
438	365
807	532
656	18
795	604
628	38
900	172
886	146
941	219
140	353
300	857
764	699
15	671
425	103
837	356
924	594
721	584
585	948
468	332
263	115
526	350
777	687
982	303
898	576
872	99
425	208
0	307
168	555
453	375
513	711
404	689
920	43
570	4
640	621
775	863
144	926
280	484
464	805
405	958
624	721
11	644
99	378
394	813
919	455
258	39
331	51
512	795
785	383
232	864
823	19
417	477
695	266
720	178
623	906
649	416
751	631
957	13
540	195
341	565
938	798
657	704
628	291
693	339
850	922
653	883
263	720
34	988
404	114
937	276
91	799
615	212
116	117
380	133
396	84
860	118
489	974
585	640
559	976
361	597
796	344
89	864
723	216
941	292
130	408
200	734
316	646
990	701
876	808
905	22
405	159
542	632
0	462
699	640
980	964
848	13
76	983
391	6
35	842
360	180
207	689
533	501
865	468
475	749
530	121
119	616
460	603
379	739
287	318
991	742
261	635
394	493
764	537
318	349
514	901
305	155
590	308
438	713
503	567
929	181
82	246
145	362
952	472
104	931
210	927
635	809
178	390
37	614
949	181
958	584
924	193
223	905
879	882
392	111
395	118
468	215
176	470
157	707
920	821
438	892
616	323
539	811
890	973
846	564
938	466
456	231
129	414
132	800
908	561
290	106
314	748
248	263
974	128
476	824
88	463
509	291
382	269
489	81
555	980
970	30
100	637
94	57
26	835
975	395
358	91
496	782
981	498
850	155
179	988
364	473
879	968
922	586
177	753
274	109
426	253
797	366
247	158
351	334
362	129
246	837
174	117
422	676
236	959
559	48
473	392
140	762
404	512
155	120
685	936
866	628
742	344
692	745
437	931
843	331
715	113
840	318
807	682
66	675
994	769
836	990
488	144
158	674
152	577
424	926
254	356
397	872
681	772
616	540
937	338
294	813
871	296
541	696
362	430
702	847
216	268
122	972
562	629
548	536
116	173
759	919
901	781
849	93
878	364
563	644
590	943
764	327
471	902
350	167
412	499
436	750
446	446
944	153
39	37
283	99
892	987
234	258
10	149
564	408
4	599
749	378
456	316
799	338
306	451
898	915
466	129
823	454
403	260
744	310
361	770
0	260
853	845
152	938
455	245
135	626
143	938
782	494
151	833
445	313
502	113
443	448
55	994
667	400
657	980
939	182
468	193
744	909
269	407
57	248
538	808
801	969
101	292
374	32
734	497
438	418
836	15
348	193
530	615
718	774
848	646
595	69
319	995
547	780
201	119
732	632
718	534
888	853
609	593
697	209
632	673
563	896
313	865
231	185
628	10
421	521
324	373
637	486
159	955
138	424
347	29
470	670
675	706
170	801
509	778
19	36
580	807
703	814
723	848
159	995
675	440
293	939
624	861
539	954
238	795
725	195
739	364
925	204
675	547
38	452
419	673
127	781
364	248
639	339
172	440
446	264
698	508
860	269
512	786
234	563
913	177
456	830
539	431
407	305
850	550
75	84
612	876
306	357
683	581
672	620
673	242
647	448
660	468
47	418
949	821
634	405
803	264
16	382
119	628
